,m/z,rt,peak area
0,100.1116,5.59,745722.5918782551
1,114.1283,4.73,214279.9384765625
2,117.1111,4.73,214279.9384765625
3,124.0248,0.61,296009.0771484375
4,130.1595,3.46,1134879.8849283853
5,130.1595,3.69,1085341.5082600908
6,130.1595,3.82,1134879.8849283853
7,140.0668,0.71,215558.0314127604
8,142.0358,0.64,332705.61442057294
9,142.1608,5.24,5824297.063476562
10,142.1608,5.37,4604197.971272786
11,142.1608,5.49,5824297.063476562
12,142.1608,5.69,5863305.35611979
13,143.0278,0.62,145065.18050130206
14,144.1362,6.87,282946.4080810547
15,144.1362,6.99,320469.1603597005
16,153.0489,16.73,336840.8426106771
17,155.0887,16.06,108064.08040364583
18,155.9721,16.06,108064.08040364583
19,156.1406,3.76,154966.25870768228
20,158.0129,3.76,154966.25870768228
21,158.9956,0.61,651772.5981445312
22,158.9956,0.74,333623.7064615885
23,165.0017,0.63,174516.35465494788
24,165.0479,0.61,223628.4357096354
25,166.1408,0.73,513240.84814453125
26,166.1408,1.59,879719.7661946614
27,166.1408,1.75,850160.2260742188
28,166.1408,1.87,794950.9778645834
29,166.1408,1.99,879719.7661946614
30,172.1688,9.61,183585.87207031247
31,179.0373,1.89,703538.9008789061
32,179.0373,2.01,681134.4291992186
33,179.0373,2.14,703538.9008789061
34,180.122,3.42,2413558.0037434893
35,180.9814,0.64,1463425.4479166665
36,180.9814,0.76,1874548.4081624346
37,180.9814,20.84,138764.9383544922
38,180.9814,21.03,125765.65132649739
39,181.1262,3.36,204798.1279296875
40,182.1361,2.42,221022.49007161456
41,184.0475,0.61,394695.4254557291
42,184.0475,0.73,694757.7102864584
43,186.2246,5.25,1988073.537434895
44,186.2246,5.37,1838964.2496744788
45,186.2246,5.52,1988073.537434895
46,186.9934,0.64,606382.6393229166
47,186.9934,17.88,1958629.8772786458
48,186.9934,19.45,2120890.4518229165
49,186.9934,20.82,189030.92264811197
50,187.1356,7.91,103386.1515299479
51,187.2255,5.33,120126.25276692708
52,196.9978,21.08,2431543.371744792
53,196.9978,21.2,2103172.8640950522
54,196.9978,21.33,2431543.371744792
55,196.9978,22.32,164408.6435546875
56,198.0961,3.92,131098.80444335938
57,198.1754,7.18,540367.7146809895
58,198.1754,7.29,553109.4095865886
59,199.0413,0.65,229892.59769694012
60,199.1846,7.17,7112522.06315104
61,199.1846,7.36,7783114.878743488
62,199.1846,7.49,7837711.108072916
63,200.023,0.61,1232060.9986979165
64,200.023,0.75,1685840.8876139321
65,200.023,0.89,1822200.4907633462
66,200.023,21.05,563496.6474609375
67,200.023,21.2,794051.6885579426
68,200.183,7.17,854732.7721761067
69,200.183,7.31,874309.9444986978
70,200.2391,4.64,5743402.117838541
71,200.2391,4.76,6046862.983561198
72,201.2428,4.64,770456.4928385416
73,202.2191,4.14,144602.93343098956
74,202.2191,5.45,311042.0081380208
75,205.0865,11.95,1397769.7086588538
76,205.0865,12.07,1466007.2115071614
77,205.0865,12.25,1517673.4743245444
78,205.0865,12.38,1587977.1153971353
79,207.1393,5.94,102312.20296223958
80,207.1559,5.68,148170.2560221354
81,214.2516,4.73,60394126.928385414
82,214.3801,4.73,3779649.8024088535
83,215.0156,21.09,137763.2776692708
84,215.0156,21.23,275817.5089111328
85,215.2566,4.73,9490996.972167967
86,216.0502,5.91,1265743.1686197915
87,216.0502,6.09,1291783.34391276
88,216.1971,4.17,137517.95784505206
89,216.2577,4.74,643905.9349365234
90,217.0463,0.85,470090.4801432291
91,217.0463,1.12,174862.6101888021
92,217.0463,1.26,158615.76171875
93,217.0463,21.07,485251.9140625
94,217.0463,21.2,620671.740234375
95,217.055,5.9,154340.1115315755
96,217.1071,4.6,2615871.066080729
97,217.1071,4.74,2670160.1089274082
98,217.1244,8.85,191733.01424153644
99,218.0382,0.64,336743.1852213542
100,218.0382,0.77,124790.65738932292
101,218.0382,21.05,130472.24458821614
102,218.108,4.59,219675.53788248697
103,221.121,8.24,284553.8747558594
104,221.121,8.61,125698.05859374999
105,221.1299,7.0,1228549.8795572915
106,223.129,7.0,381759.8614908854
107,224.0412,0.62,127232.15913899738
108,225.1462,8.27,334766.0483805339
109,226.1209,8.29,453712.5501302083
110,226.1933,4.65,145796.92224121094
111,228.0465,8.43,719344.291015625
112,228.0465,8.55,761031.4542643229
113,228.1925,8.18,565250.5221354167
114,228.1925,8.3,573666.4409586589
115,228.1925,16.13,250749.90397135416
116,228.1925,16.3,214969.0634765625
117,228.2655,4.96,32094077.252848305
118,228.4025,4.96,1623431.7252604165
119,229.1896,7.92,24709082.348958332
120,229.1896,8.14,27894547.245849606
121,229.2721,4.96,5284686.399536133
122,229.3179,7.91,1023274.9378255208
123,230.0621,6.15,1600386.0679117837
124,230.0621,6.27,1635702.353149414
125,230.0621,6.39,1685195.976236979
126,230.191,7.91,2829823.3561197915
127,230.191,8.11,3203273.0639648438
128,230.191,8.23,3228259.2446289062
129,230.2462,4.69,579329.3181966145
130,230.2462,11.27,117128.70003255206
131,230.2739,4.97,365106.74121093744
132,231.0674,6.15,177887.6761067708
133,231.1876,7.89,115469.50732421875
134,233.0258,21.67,126375.67626953124
135,234.1376,4.6,1738540.746907552
136,234.1376,4.72,1789340.8780924478
137,235.1701,11.02,248065.7293294271
138,235.1701,11.14,270991.30029296875
139,236.1126,4.64,486896.5725504557
140,239.0873,4.59,194634.2080078125
141,239.1255,7.21,290334.91507975257
142,239.2403,15.59,859946.0800781249
143,239.2403,15.71,1105806.7569580078
144,240.0167,0.63,488462.2736002604
145,240.2376,15.57,137281.7012125651
146,240.2665,5.12,521844.60449218756
147,242.2835,5.25,80502730.46940103
148,242.2835,5.42,418925364.3385416
149,242.2835,5.78,418519211.80403644
150,242.2931,5.32,250951122.66666666
151,242.4192,5.25,61476005.859375
152,242.4192,5.5,58800823.66145832
153,242.4192,5.62,61476005.859375
154,243.2837,5.34,54749845.28645833
155,243.2837,5.47,42351011.70833333
156,243.4297,5.36,8839404.112630207
157,244.2295,5.26,325577.07421875
158,244.2881,5.25,15837319.988932291
159,245.2966,5.33,560768.3323567709
160,245.2966,5.46,599960.2031656901
161,246.9999,0.63,327908.896484375
162,247.1679,6.4,213765.38297526038
163,249.1831,11.34,278431.2373046875
164,251.1644,7.91,190779.70849609372
165,251.1845,5.16,414132.7027994792
166,255.0112,6.63,245605.05143229163
167,255.2357,12.66,291698.3321940104
168,255.2357,12.78,303342.03910319007
169,255.2357,14.48,126762.9405924479
170,256.2279,7.15,133128.9814453125
171,256.2996,5.76,8365715.326822916
172,256.2996,5.94,9222506.866048176
173,256.9669,0.66,532985.8632405598
174,256.9669,0.8,654089.7587483723
175,256.9669,21.07,322389.18489583326
176,257.2343,7.17,2231016.593424479
177,257.2343,7.3,2312134.332519531
178,257.2343,7.43,2468855.459960938
179,257.2651,5.48,127012.64908854166
180,257.3063,5.76,1483363.460611979
181,257.3063,5.9,1597778.3033447266
182,258.1516,9.85,221685.89192708334
183,258.2342,7.18,193842.2073567708
184,258.2756,4.64,1980715.8296305337
185,258.2756,5.05,2287126.8541666665
186,258.2756,5.18,2401859.6979166665
187,259.2796,4.65,1566350.0042317705
188,259.2796,4.87,1598938.0538330078
189,259.2796,5.05,362558.6885579427
190,262.2103,4.58,182556.00439453125
191,263.177,14.53,107775.74951171875
192,267.1757,12.03,310005.19807942706
193,267.2719,16.53,675465.1420084634
194,267.2719,16.64,744662.5983072916
195,268.9986,0.64,451431.70402018225
196,268.9986,0.76,538090.7013346354
197,272.2569,4.7,1813984.8692626953
198,272.2569,14.88,112115.23307291666
199,272.9329,21.11,116524.20930989583
200,273.1732,5.21,179596.88134765625
201,273.2606,4.79,261080.8798828125
202,274.1035,5.93,7878499.983072916
203,274.1035,6.15,8598036.94482422
204,274.1035,6.31,8598922.896525066
205,274.279,9.96,768384.5201822917
206,274.279,10.11,909198.628133138
207,275.1031,5.93,1107092.6975911458
208,275.1031,6.06,1269691.6277669272
209,275.1581,4.59,268948.9456380208
210,276.2499,5.45,203504.82666015625
211,276.2499,5.63,2853612.322916666
212,276.2499,5.75,2875478.616170247
213,276.2609,5.79,598090.7470703125
214,277.1796,11.08,470076.9399414062
215,277.1796,11.2,504020.795328776
216,277.2461,5.62,454085.80867513013
217,278.246,5.62,886023.6030273436
218,278.246,5.76,1005590.8649088541
219,278.2683,13.8,135553.94425455728
220,279.2048,4.44,114699.59729003906
221,280.1669,11.93,472580.5048828125
222,280.1669,12.06,1242302.1961669922
223,280.2678,14.83,727152.7044270833
224,280.2678,15.01,731567.2913818359
225,280.2678,15.13,761373.9122721354
226,281.2448,13.84,427463.74149576825
227,281.2448,13.95,587357.9173990886
228,282.2816,15.56,1807266.9624837239
229,282.2816,15.73,2430030.217773437
230,282.2816,15.86,2828124.779622395
231,282.2816,15.97,3137555.784342448
232,282.2816,16.09,3163829.9383138022
233,283.1977,8.28,220556.19726562497
234,283.2657,14.06,315496.94514973956
235,283.277,15.68,220759.9851888021
236,284.1849,8.29,166658.10506184894
237,284.2986,16.18,1357135.1865641274
238,284.2986,16.39,1498149.0066324868
239,284.2986,16.51,1521522.3072916665
240,284.3327,13.44,120172.92724609375
241,285.1756,13.53,231603.1222330729
242,285.3011,16.17,208243.22342936194
243,286.2498,8.12,1172213.3564453125
244,286.2498,8.25,958737.6445719401
245,286.2498,8.38,990692.4752197266
246,286.2498,8.5,1172213.3564453125
247,288.1223,6.14,5245099.882161458
248,288.1223,6.3,5442286.8323567705
249,288.1223,6.41,5639261.516927083
250,288.1223,6.54,5648813.867024738
251,288.2952,4.71,577609.2288411458
252,289.1151,6.14,607172.107421875
253,289.1729,9.84,211685.48803710938
254,290.181,9.85,5459143.127360026
255,290.181,9.98,6399772.018229166
256,290.181,10.13,6967632.286010742
257,290.181,10.3,7001886.3850911455
258,291.1809,9.85,930034.2337239583
259,291.1809,9.98,1047693.0670572917
260,291.1925,11.1,286375.96980794275
261,291.2391,9.77,129849.921101888
262,292.1726,9.85,1575646.25
263,292.2427,4.96,166593.26041666666
264,293.1794,9.84,293032.28743489576
265,295.2151,10.58,171950.4982096354
266,297.2294,11.07,598724.6717529297
267,297.2294,11.19,872787.3653971354
268,297.2294,11.31,896960.88671875
269,297.9913,0.61,148574.31913248697
270,298.3491,8.37,514658.79085286456
271,299.1856,13.53,200023.6416015625
272,299.2574,13.84,817638.0134277344
273,299.2574,13.95,1568843.3466796873
274,299.2574,14.12,1573045.7378743489
275,299.2574,14.26,1604921.4508463542
276,299.2574,14.38,144010.0499674479
277,300.2045,3.7,538315.3229166666
278,301.1426,11.93,158264.54150390625
279,301.1426,12.13,258303.93794759113
280,301.1788,11.04,225048.27486165363
281,301.1788,11.17,243301.20686848953
282,301.2149,16.04,135478.3929036458
283,301.2872,11.13,113475.53800455728
284,302.2408,7.86,522250.9926757812
285,302.2408,7.98,596552.6015625
286,302.3012,12.02,269950.0670572916
287,303.1852,13.52,160585.94169108072
288,303.258,14.39,467951.3629557291
289,303.258,14.51,554278.6752115885
290,305.2172,6.41,1740884.4842122393
291,305.2172,6.56,1918575.7315266926
292,305.2172,6.68,1929474.9757486978
293,306.22,6.4,273650.65657552076
294,308.0628,7.47,201032.75048828125
295,308.297,15.83,549324.5786946614
296,308.297,15.96,799910.0442301431
297,309.2109,10.66,577090.9258626304
298,309.2109,10.78,664292.2835286458
299,309.2232,6.11,406784.3987223307
300,309.2232,6.26,401822.9055989584
301,310.2391,12.86,838430.1444905598
302,310.2391,12.99,934050.7094726562
303,310.3136,16.46,538287.8143717448
304,310.3136,16.58,712176.3912760416
305,311.2459,12.86,118204.64978027344
306,312.3309,17.08,1083417.0494791665
307,313.144,12.04,1174846.693684896
308,313.144,12.17,1287177.9454752603
309,313.144,12.29,1380166.8036702476
310,313.2693,15.41,575401.0240885416
311,313.2693,15.54,694079.3014322916
312,313.2693,15.67,3253897.2421875
313,313.2693,15.8,4038102.14453125
314,313.2693,15.93,4023910.725585937
315,313.332,17.07,165364.16792805988
316,314.1477,12.04,191639.69108072916
317,314.2734,15.59,648033.478190104
318,314.2734,15.71,665431.211751302
319,316.0003,0.67,115338.51529947916
320,316.1393,4.18,687374.4605305989
321,317.1145,4.91,1166409.746419271
322,318.2709,8.1,2556364.2592773438
323,318.2709,8.22,1620956.0667317708
324,318.2709,8.34,2070074.2755126953
325,318.2709,8.47,2542198.0923258457
326,318.2709,8.59,2556364.2592773438
327,319.2782,8.21,246345.78076171875
328,319.2782,8.33,299941.4737141927
329,320.2118,13.53,885676.380086263
330,320.2118,13.65,1182294.1313476562
331,320.2118,13.78,1232571.98824056
332,320.2759,14.39,357852.4016927084
333,321.2124,13.52,205516.5216471354
334,321.2381,13.83,247396.91483561197
335,321.2381,13.95,316921.7916666666
336,322.0229,0.63,107829.86934407553
337,322.0744,7.55,194465.6796468099
338,322.1517,5.21,261555.58268229166
339,322.2935,13.89,254489.62304687497
340,322.9904,0.66,257192.77050781247
341,325.1682,13.5,199804.9561767578
342,325.2072,10.36,161877.88574218747
343,325.2332,14.38,668934.7223307291
344,325.2332,14.51,686880.5562744141
345,327.0073,8.8,247261.7726236979
346,329.0015,8.79,237058.86800130206
347,330.2805,12.3,114296.58642578125
348,330.3069,10.72,108153.78015136719
349,330.3333,13.64,248212.68261718747
350,331.286,15.37,1525871.7655029297
351,331.286,15.59,21720977.19563802
352,331.286,15.7,30858692.30293782
353,331.286,15.82,34709838.22200521
354,331.286,15.97,34920730.91101074
355,331.4451,15.61,1135149.3470052083
356,332.2946,15.45,216944.25862630206
357,332.2946,15.59,4696886.9501953125
358,332.2946,15.71,5749877.164062499
359,332.3345,12.84,389867.6587320963
360,333.293,15.59,672091.7460937499
361,333.293,15.71,796867.6688232421
362,335.2317,9.81,129834.34928385417
363,335.2317,10.58,818174.7937418619
364,335.2317,10.71,1030195.3257242838
365,335.2317,10.83,1057912.7610677083
366,336.2389,10.59,163266.08919270834
367,336.3061,14.64,151084.4876302083
368,337.2086,11.93,776026.0172526041
369,337.2086,12.06,2244714.7942708335
370,337.2086,12.33,216944.40397135416
371,337.2086,12.49,101528.29638671874
372,338.2217,11.93,122303.40897623697
373,338.2217,12.13,184521.34940592447
374,338.3164,14.83,263487.3193359375
375,338.3435,17.22,16581793.417236326
376,338.3435,17.38,18770976.815104164
377,338.9666,0.63,517939.5768229166
378,338.9666,0.75,634836.0423177084
379,339.3465,17.21,3444571.775960286
380,339.3465,17.35,4513170.775634765
381,339.3465,17.47,4581762.669799806
382,340.3524,17.21,438366.88899739576
383,340.3524,17.34,475708.1630859375
384,341.3067,16.35,1045688.6110026041
385,341.3067,16.53,2853025.4811197915
386,341.3067,16.7,3410398.222005208
387,341.3067,16.85,3422787.622395833
388,342.3048,16.53,307226.4876302083
389,342.3184,16.35,196420.0654296875
390,342.3458,16.19,463205.94425455725
391,343.1547,11.64,318395.89652506507
392,344.227,4.02,1032234.0533854166
393,344.9851,0.64,998051.9241536458
394,344.9851,0.77,1075079.922810872
395,345.2336,3.99,134970.9827473958
396,347.2278,9.85,164053.37972005206
397,348.2293,9.85,4092486.0045572915
398,348.2293,9.96,4735175.874104818
399,348.2293,10.09,5373256.199584961
400,348.2293,10.21,5379869.297851563
401,348.2293,10.32,5418236.658365885
402,348.3129,15.59,20904498.548177082
403,348.3129,15.7,27942781.148111977
404,348.3129,15.82,32048492.75390625
405,348.3129,15.97,31884243.81087239
406,348.4801,15.61,1063626.817708333
407,349.2336,9.84,870427.3892008463
408,349.2336,9.96,1037568.7876790364
409,349.3174,15.59,4748210.493489583
410,349.3174,15.71,5983735.636474609
411,349.3174,15.84,6746201.254557293
412,349.3174,15.97,6786495.557454426
413,350.2268,9.84,1380906.0256754556
414,350.2268,9.98,1617740.8631184895
415,350.2268,10.09,1638734.4180908203
416,350.3249,14.42,375431.6708984375
417,350.3249,15.01,256020.62658691406
418,351.2369,9.85,270316.91719563794
419,351.2369,9.99,124648.22916666667
420,353.2234,11.6,111042.41650390625
421,353.2658,15.37,1798694.0651041667
422,353.2658,15.5,32668457.747965492
423,353.2658,15.63,22684227.590006508
424,353.2658,15.76,32121372.14453125
425,353.2658,16.03,32668457.747965492
426,354.228,10.27,216108.3333333333
427,354.2847,10.89,121927.94205729166
428,355.278,15.6,599711.8782552083
429,355.278,15.73,974144.5035807291
430,355.278,15.85,1002667.5865885417
431,355.3065,12.49,156559.62231445312
432,356.2742,5.91,131519.01135253906
433,357.1445,12.48,260810.83170572916
434,357.2874,15.59,222276.56103515622
435,357.316,13.84,1991615.1628011067
436,357.316,13.96,2239252.156575521
437,357.316,14.09,2227564.1263427734
438,357.316,14.21,2364314.7705078125
439,357.316,14.35,2532782.804117838
440,358.3179,13.84,335731.04150390625
441,358.3179,13.96,346953.33479817706
442,359.3226,16.33,1211472.4921875
443,359.3226,16.53,14792760.81363932
444,359.3226,16.66,19801292.522135414
445,359.3226,16.81,21287853.446614582
446,360.3156,16.33,278153.4680989584
447,360.3156,16.53,3156471.715779622
448,360.3156,16.68,4646237.252237955
449,360.3156,16.8,4707990.979980469
450,360.3301,17.21,3172193.720052083
451,360.3301,17.33,3656195.9957682295
452,360.3589,14.14,181784.7278645833
453,361.3259,16.51,435805.7288004557
454,361.3259,16.64,549725.7999674479
455,361.3259,17.21,626088.3733723958
456,361.3259,17.33,728452.6813151041
457,362.3245,11.68,266956.2737630208
458,363.3259,13.9,359336.13590494794
459,366.3174,13.96,347199.7854410807
460,366.3467,15.83,919055.4296875
461,366.3467,15.95,1330847.2560221353
462,366.3467,16.07,1493953.0760904946
463,366.376,17.82,164073.04557291666
464,367.2857,16.09,190070.65397135416
465,368.4187,16.55,300826.5012207031
466,368.4187,16.67,461260.3551432291
467,369.2448,8.86,432084.76440429676
468,369.2448,15.59,358631.44441731763
469,369.2448,15.7,492487.6731770834
470,370.3838,17.08,933220.8369547527
471,370.3838,17.2,1089730.3097330728
472,371.155,13.84,121265.6560872396
473,371.1699,13.23,325190.0833333334
474,371.1996,12.04,1457514.489908854
475,371.1996,12.17,1716647.8714192708
476,371.1996,12.29,1989531.3125
477,371.3184,16.82,1432627.7436116538
478,371.3184,16.96,2182232.7869873047
479,371.3184,17.11,2266943.4297281904
480,371.3778,17.07,259763.75569661453
481,372.1957,12.03,288405.7688395182
482,372.3148,16.82,306183.5777994791
483,372.3148,16.94,408738.5504557291
484,373.1796,9.74,452586.8568929036
485,373.2542,10.09,246975.89510091144
486,373.3139,15.59,343994.0963541667
487,373.3139,15.72,365541.63199869794
488,374.3157,15.81,392653.4365234375
489,375.1701,4.91,1931959.724690755
490,375.3052,15.59,256147.01338704428
491,376.1769,4.91,416645.72607421875
492,376.3425,16.53,20662101.245117184
493,376.3425,16.72,26028337.00061035
494,376.3425,16.85,26606499.55480957
495,377.2317,15.13,149515.0755208333
496,377.3373,14.41,109425.38753255208
497,377.3373,14.65,239441.47587076825
498,377.3373,14.77,282465.044921875
499,377.3524,16.53,4927288.784830729
500,377.3524,16.66,5621736.458821614
501,378.3499,16.53,589690.264485677
502,378.3499,16.68,777925.7235921223
503,379.259,6.51,162727.46622721353
504,379.259,15.57,351618.6357421875
505,379.259,15.7,389748.87109375
506,380.3376,14.4,205279.1066080729
507,380.3376,14.68,234021.77201334637
508,380.3376,14.81,255159.65478515625
509,381.2973,16.34,2120306.727335612
510,381.2973,16.53,24523439.458984375
511,381.2973,16.74,27173003.37658691
512,381.2973,16.91,27511601.46695963
513,382.3052,16.33,405665.5250651041
514,382.3052,16.45,6215589.056640625
515,382.3052,16.66,5461638.664957682
516,382.3052,16.79,6131869.720052083
517,382.3052,16.9,6215589.056640625
518,383.2545,10.36,263424.8902994791
519,383.2698,11.4,594732.0540364583
520,383.2698,11.52,701365.3032633463
521,383.3005,16.51,524551.4968668619
522,383.3005,16.65,729101.5767822264
523,385.0677,8.78,218952.92757161456
524,385.1755,13.9,145949.58561197916
525,387.0597,8.79,203645.41455078122
526,388.2537,4.24,1164544.2364908857
527,388.2537,4.39,1168522.6680501304
528,388.3469,16.81,214384.4212239583
529,388.3469,16.93,333436.37504069007
530,389.2489,9.49,371315.103515625
531,389.2489,9.61,416926.00842285156
532,391.2782,16.8,1162132.4440104165
533,391.3564,14.41,739875.0500488281
534,391.3564,14.94,432090.51822916657
535,391.3564,15.09,403050.95263671875
536,391.3564,15.21,432090.51822916657
537,393.3024,16.82,465915.33943684894
538,393.3024,16.95,628781.7864990234
539,395.2579,10.27,353071.55566406244
540,395.3054,16.73,6204821.768391927
541,395.3054,16.91,6781784.8503011055
542,396.3186,16.73,1304955.3333333333
543,396.3186,16.85,1694912.1967773438
544,396.3979,17.21,4435170.198933918
545,396.3979,17.38,4967951.690429687
546,396.3979,17.49,5050475.0452473955
547,397.2709,15.59,409090.6764322916
548,397.2709,15.72,432271.17301432294
549,397.2709,16.52,377930.47981770826
550,397.3981,17.21,1210081.4855143228
551,397.3981,17.33,1403062.0265299478
552,397.3981,17.49,1413920.7498372395
553,398.337,14.0,1884151.8022460938
554,398.337,14.13,1314147.3583984373
555,398.337,14.26,1732756.9686686196
556,398.337,14.39,1920851.2460530598
557,398.337,14.51,1953877.0437825522
558,398.4008,17.2,132303.9306640625
559,399.3421,14.02,366617.119140625
560,399.358,15.42,178303.99593098956
561,399.374,15.21,809622.1627604165
562,399.374,15.34,849312.5311686198
563,400.3657,15.2,211714.44091796875
564,401.2153,11.61,1382256.2335611978
565,401.2153,11.74,1057629.6483154297
566,401.2153,11.87,1382256.2335611978
567,401.2153,11.99,1440591.1166992185
568,401.3437,16.51,180757.4583333333
569,402.2116,11.71,186598.48697916663
570,402.3403,16.51,721739.9122314453
571,402.3403,16.64,989746.5735677084
572,402.3403,16.75,1082674.3358561196
573,403.3393,16.51,170816.36283365884
574,404.3732,17.27,241482.77762858072
575,404.9883,0.63,205918.7659505208
576,405.2475,9.53,176340.10441080728
577,407.2299,16.56,148664.13077799478
578,407.2951,16.5,279657.88728841144
579,407.2951,16.62,302904.5009765625
580,407.344,13.95,123885.90279134113
581,408.3064,16.12,117639.47595214844
582,408.3064,16.32,130192.05716959634
583,408.3718,15.62,212648.32600911456
584,410.353,14.01,222149.12939453122
585,410.3694,14.86,203401.37756347656
586,411.3061,13.06,138976.32515462238
587,413.2686,16.76,347617.9388020833
588,413.2686,16.9,308773.7470296224
589,414.3279,11.74,233234.3505859375
590,414.3279,11.88,709981.1153971354
591,414.3279,12.01,459403.2951660156
592,414.3279,12.13,709981.1153971354
593,414.3279,14.14,166028.88069661456
